1252	4689	-1
1252	4771	-1
1252	4777	-1
1254	4167	-1
1254	4171	-1
1254	4197	-1
1254	4212	-1
1254	4221	-1
1254	4224	-1
1254	4256	-1
1254	4260	-1
1254	4269	-1
1254	4291	-1
1254	4323	-1
1254	4331	-1
1254	4332	-1
1254	4365	-1
1254	4367	-1
1254	4373	-1
1254	4389	-1
1254	4403	-1
1254	4413	-1
1254	4415	-1
1254	4425	-1
1254	4428	-1
1254	4448	-1
1254	4521	-1
1254	4532	-1
1254	4552	-1
1254	4568	1
1254	4599	-1
1254	4625	-1
1254	4629	-1
1254	4638	-1
1254	4653	-1
1254	4664	-1
1254	4668	-1
1254	4672	-1
1254	4696	-1
1254	4755	-1
1254	4767	-1
1254	4770	-1
1256	4170	-1
1256	4172	-1
1256	4186	-1
1256	4192	-1
1256	4202	-1
1256	4215	-1
1256	4216	-1
1256	4222	-1
1256	4224	-1
1256	4225	-1
1256	4234	-1
1256	4261	-1
1256	4268	-1
1256	4323	-1
1256	4332	-1
1256	4345	-1
1256	4372	-1
1256	4389	-1
1256	4407	-1
1256	4413	-1
1256	4418	-1
1256	4425	-1
1256	4442	-1
1256	4450	-1
1256	4498	-1
1256	4510	-1
1256	4513	-1
1256	4566	-1
1256	4572	-1
1256	4579	-1
1256	4586	-1
1256	4606	-1
1256	4612	-1
1256	4649	-1
1256	4671	-1
1256	4683	-1
1256	4690	-1
1256	4692	1
1256	4715	-1
1256	4746	-1
1256	4755	-1
1256	4760	-1
1256	4777	-1
1256	4794	-1
1256	4797	-1
1256	4805	-1
1259	4174	-1
1259	4175	-1
1259	4197	-1
1259	4198	-1
1259	4202	-1
1259	4205	-1
1259	4212	-1
1259	4246	-1
1259	4257	-1
1259	4262	-1
1259	4325	-1
1259	4347	-1
1259	4369	-1
1259	4408	-1
1259	4413	-1
1259	4420	-1
1259	4425	-1
1259	4442	-1
1259	4456	-1
1259	4460	-1
1259	4462	-1
1259	4495	1
1259	4520	-1
1259	4563	-1
1259	4574	-1
1259	4579	-1
1259	4586	-1
1259	4612	-1
1259	4621	-1
1259	4625	-1
1259	4632	-1
1259	4633	-1
1259	4649	-1
1259	4709	-1
1259	4713	-1
1259	4714	-1
1259	4773	-1
1259	4805	-1
1263	4167	-1
1263	4172	-1
1263	4180	-1
1263	4186	-1
1263	4197	-1
1263	4198	-1
1263	4201	-1
1263	4210	-1
1263	4215	-1
1263	4219	-1
1263	4221	-1
1263	4224	-1
1263	4230	-1
1263	4243	-1
1263	4246	-1
1263	4247	-1
1263	4256	-1
1263	4261	-1
1263	4262	-1
1263	4266	-1
1263	4278	-1
1263	4298	-1
1263	4308	-1
1263	4318	-1
1263	4328	-1
1263	4332	-1
1263	4334	-1
1263	4340	-1
1263	4347	-1
1263	4360	-1
1263	4364	-1
1263	4379	-1
1263	4389	-1
1263	4403	-1
1263	4408	-1
1263	4414	-1
1263	4417	-1
1263	4428	-1
1263	4429	-1
1263	4435	-1
1263	4440	-1
1263	4447	-1
1263	4450	-1
1263	4457	-1
1263	4458	-1
1263	4461	-1
1263	4488	-1
1263	4496	-1
1263	4498	-1
1263	4516	-1
1263	4527	-1
1263	4533	-1
1263	4555	-1
1263	4563	-1
1263	4564	-1
1263	4572	-1
1263	4579	-1
1263	4599	-1
1263	4612	-1
1263	4630	-1
1263	4632	-1
1263	4641	-1
1263	4647	-1
1263	4654	-1
1263	4655	-1
1263	4657	-1
1263	4662	-1
1263	4666	-1
1263	4668	-1
1263	4672	-1
1263	4689	1
1263	4694	-1
1263	4695	-1
1263	4709	-1
1263	4717	-1
1263	4725	-1
1263	4734	-1
1263	4769	-1
1263	4770	-1
1263	4781	-1
1264	4167	-1
1264	4172	-1
1264	4243	-1
1264	4246	-1
1264	4247	-1
1264	4262	-1
1264	4265	-1
1264	4266	-1
1264	4308	-1
1264	4347	-1
1264	4353	-1
1264	4360	-1
1264	4407	-1
1264	4408	-1
1264	4427	-1
1264	4440	-1
1264	4443	-1
1264	4456	-1
1264	4466	-1
1264	4476	1
1264	4514	-1
1264	4516	-1
1264	4554	-1
1264	4555	-1
1264	4563	-1
1264	4564	-1
1264	4572	-1
1264	4574	-1
1264	4616	-1
1264	4629	-1
1264	4633	-1
1264	4662	-1
1264	4672	-1
1264	4683	-1
1264	4696	-1
1264	4705	-1
1264	4760	-1
1264	4769	-1
1264	4805	-1
1266	4168	1
1266	4172	-1
1266	4181	-1
1266	4192	-1
1266	4197	-1
1266	4198	-1
1266	4210	-1
1266	4215	-1
1266	4221	-1
1266	4229	-1
1266	4243	-1
1266	4246	-1
1266	4261	-1
1266	4262	-1
1266	4266	-1
1266	4267	-1
1266	4268	-1
1266	4269	-1
1266	4278	-1
1266	4290	-1
1266	4298	-1
1266	4308	-1
1266	4318	-1
1266	4328	-1
1266	4340	-1
1266	4341	-1
1266	4343	-1
1266	4347	-1
1266	4359	-1
1266	4360	-1
1266	4365	-1
1266	4379	-1
1266	4389	-1
1266	4408	-1
1266	4417	-1
1266	4427	-1
1266	4447	-1
1266	4449	-1
1266	4450	-1
1266	4456	-1
1266	4458	-1
1266	4459	-1
1266	4476	-1
1266	4485	-1
1266	4489	-1
1266	4499	-1
1266	4500	-1
1266	4505	-1
1266	4513	-1
1266	4516	-1
1266	4531	-1
1266	4542	-1
1266	4546	-1
1266	4552	-1
1266	4555	-1
1266	4563	-1
1266	4569	-1
1266	4572	-1
1266	4574	-1
1266	4586	-1
1266	4599	-1
1266	4616	-1
1266	4621	-1
1266	4624	-1
1266	4641	-1
1266	4653	-1
1266	4666	-1
1266	4671	-1
1266	4687	-1
1266	4714	-1
1266	4726	-1
1266	4734	-1
1266	4746	-1
1266	4766	-1
1266	4769	-1
1266	4770	-1
1266	4773	-1
1266	4804	-1
1266	4805	-1
1266	4813	-1
1267	4172	-1
1267	4180	-1
1267	4205	-1
1267	4206	-1
1267	4234	-1
1267	4242	-1
1267	4243	-1
1267	4246	-1
1267	4254	-1
1267	4255	-1
1267	4257	-1
1267	4259	-1
1267	4261	-1
1267	4266	-1
1267	4268	-1
1267	4269	-1
1267	4276	-1
1267	4278	-1
1267	4298	-1
1267	4310	-1
1267	4325	-1
1267	4328	-1
1267	4332	-1
1267	4340	-1
1267	4341	-1
1267	4343	-1
1267	4359	-1
1267	4364	-1
1267	4365	-1
1267	4372	-1
1267	4373	-1
1267	4379	-1
1267	4389	-1
1267	4403	-1
1267	4408	-1
1267	4418	-1
1267	4425	-1
1267	4428	-1
1267	4433	-1
1267	4450	-1
1267	4456	-1
1267	4459	-1
1267	4462	-1
1267	4476	-1
1267	4478	-1
1267	4488	-1
1267	4513	-1
1267	4516	-1
1267	4533	-1
1267	4546	-1
1267	4552	-1
1267	4553	-1
1267	4563	-1
1267	4564	-1
1267	4572	-1
1267	4583	-1
1267	4586	-1
1267	4599	-1
1267	4606	-1
1267	4612	-1
1267	4621	-1
1267	4641	-1
1267	4647	-1
1267	4655	-1
1267	4659	-1
1267	4668	-1
1267	4671	-1
1267	4672	1
1267	4687	-1
1267	4698	-1
1267	4705	-1
1267	4712	-1
1267	4725	-1
1267	4757	-1
1267	4766	-1
1267	4769	-1
1267	4770	-1
1267	4777	-1
1267	4803	-1
1267	4804	-1
1268	4167	-1
1268	4197	-1
1268	4210	-1
1268	4219	-1
1268	4221	-1
1268	4224	-1
1268	4234	-1
1268	4255	-1
1268	4259	-1
1268	4260	-1
1268	4271	-1
1268	4318	-1
1268	4328	-1
1268	4332	-1
1268	4341	-1
1268	4379	-1
1268	4389	-1
1268	4406	-1
1268	4408	-1
1268	4417	-1
1268	4421	-1
1268	4425	-1
1268	4428	-1
1268	4488	-1
1268	4492	-1
1268	4552	-1
1268	4563	-1
1268	4566	-1
1268	4572	-1
1268	4584	-1
1268	4586	-1
1268	4612	-1
1268	4625	-1
1268	4631	-1
1268	4667	-1
1268	4683	-1
1268	4687	-1
1268	4698	1
1268	4714	-1
1268	4767	-1
1268	4779	-1
1268	4791	-1
1268	4805	-1
1269	4170	1
1269	4262	-1
1269	4286	1
1269	4662	-1
1269	4732	-1
1271	4198	-1
1271	4202	-1
1271	4205	-1
1271	4212	-1
1271	4221	-1
1271	4230	-1
1271	4234	-1
1271	4252	-1
1271	4254	-1
1271	4255	-1
1271	4261	-1
1271	4278	-1
1271	4281	-1
1271	4283	-1
1271	4295	-1
1271	4298	-1
1271	4303	-1
1271	4308	-1
1271	4309	-1
1271	4310	-1
1271	4315	-1
1271	4321	-1
1271	4327	-1
1271	4343	-1
1271	4346	-1
1271	4347	-1
1271	4355	-1
1271	4359	-1
1271	4360	-1
1271	4364	-1
1271	4369	-1
1271	4372	-1
1271	4373	-1
1271	4403	-1
1271	4408	-1
1271	4413	-1
1271	4417	-1
1271	4427	-1
1271	4435	-1
1271	4438	-1
1271	4440	-1
1271	4442	-1
1271	4456	-1
1271	4485	-1
1271	4498	-1
1271	4513	-1
1271	4514	-1
1271	4524	-1
1271	4533	-1
1271	4545	-1
1271	4546	-1
1271	4555	-1
1271	4568	-1
1271	4572	-1
1271	4574	-1
1271	4584	-1
1271	4601	-1
1271	4630	-1
1271	4637	-1
1271	4645	-1
1271	4653	-1
1271	4657	1
1271	4659	-1
1271	4668	-1
1271	4672	-1
1271	4687	-1
1271	4692	-1
1271	4694	-1
1271	4695	-1
1271	4705	-1
1271	4715	-1
1271	4725	-1
1271	4755	-1
1271	4769	-1
1271	4771	-1
1271	4777	-1
1271	4779	-1
1271	4780	-1
1271	4811	-1
1271	4813	-1
1272	4167	-1
1272	4168	-1
1272	4172	-1
1272	4197	-1
1272	4205	-1
1272	4210	-1
1272	4215	-1
1272	4216	-1
1272	4217	-1
1272	4221	-1
1272	4229	-1
1272	4246	-1
1272	4259	-1
1272	4261	-1
1272	4267	-1
1272	4269	-1
1272	4281	-1
1272	4308	-1
1272	4318	-1
1272	4325	-1
1272	4328	-1
1272	4332	-1
1272	4340	-1
1272	4347	-1
1272	4360	-1
1272	4389	-1
1272	4399	-1
1272	4403	-1
1272	4408	-1
1272	4413	-1
1272	4418	-1
1272	4421	-1
1272	4428	-1
1272	4447	-1
1272	4448	-1
1272	4450	-1
1272	4451	-1
1272	4461	-1
1272	4485	-1
1272	4496	-1
1272	4498	-1
1272	4505	-1
1272	4513	-1
1272	4514	-1
1272	4532	-1
1272	4539	-1
1272	4546	-1
1272	4552	-1
1272	4555	1
1272	4567	-1
1272	4568	-1
1272	4574	-1
1272	4580	-1
1272	4586	-1
1272	4599	-1
1272	4611	-1
1272	4616	-1
1272	4620	-1
1272	4622	-1
1272	4635	-1
1272	4638	-1
1272	4649	-1
1272	4654	-1
1272	4662	-1
1272	4668	-1
1272	4670	-1
1272	4673	-1
1272	4676	-1
1272	4687	-1
1272	4690	1
1272	4692	-1
1272	4698	-1
1272	4713	-1
1272	4735	-1
1272	4755	-1
1272	4766	-1
1272	4767	-1
1272	4769	-1
1272	4771	-1
1272	4805	-1
1272	4813	-1
1273	4167	-1
1273	4172	-1
1273	4197	-1
1273	4198	-1
1273	4210	-1
1273	4212	-1
1273	4217	-1
1273	4221	-1
1273	4229	-1
1273	4234	1
1273	4243	-1
1273	4246	-1
1273	4254	-1
1273	4256	-1
1273	4257	-1
1273	4261	-1
1273	4262	-1
1273	4265	-1
1273	4269	-1
1273	4276	-1
1273	4278	-1
1273	4291	-1
1273	4294	-1
1273	4308	-1
1273	4328	-1
1273	4332	-1
1273	4340	-1
1273	4343	-1
1273	4345	-1
1273	4346	-1
1273	4347	-1
1273	4364	-1
1273	4367	-1
1273	4369	-1
1273	4382	-1
1273	4398	-1
1273	4407	-1
1273	4413	-1
1273	4425	-1
1273	4428	-1
1273	4438	-1
1273	4442	-1
1273	4459	-1
1273	4493	-1
1273	4498	-1
1273	4499	-1
1273	4516	-1
1273	4532	-1
1273	4539	-1
1273	4544	-1
1273	4552	-1
1273	4560	-1
1273	4564	-1
1273	4567	-1
1273	4572	-1
1273	4574	-1
1273	4584	-1
1273	4586	-1
1273	4599	-1
1273	4604	-1
1273	4622	-1
1273	4629	-1
1273	4649	-1
1273	4653	-1
1273	4662	-1
1273	4672	-1
1273	4676	-1
1273	4687	-1
1273	4692	-1
1273	4698	-1
1273	4711	-1
1273	4734	-1
1273	4735	-1
1273	4757	-1
1273	4766	-1
1273	4767	-1
1273	4771	-1
1273	4791	-1
1273	4805	-1
1273	4811	-1
1274	4180	-1
1274	4186	-1
1274	4198	-1
1274	4210	-1
1274	4212	-1
1274	4215	-1
1274	4221	-1
1274	4225	-1
1274	4229	-1
1274	4243	-1
1274	4257	-1
1274	4262	1
1274	4265	-1
1274	4267	-1
1274	4278	-1
1274	4282	-1
1274	4298	-1
1274	4321	-1
1274	4328	-1
1274	4332	-1
1274	4334	-1
1274	4340	-1
1274	4341	-1
1274	4343	-1
1274	4355	-1
1274	4372	-1
1274	4373	1
1274	4393	-1
1274	4399	-1
1274	4408	-1
1274	4412	-1
1274	4413	-1
1274	4428	-1
1274	4438	-1
1274	4442	-1
1274	4447	-1
1274	4454	-1
1274	4456	-1
1274	4459	-1
1274	4485	-1
1274	4497	-1
1274	4498	-1
1274	4513	-1
1274	4514	-1
1274	4544	-1
1274	4546	-1
1274	4552	-1
1274	4557	-1
1274	4563	-1
1274	4564	-1
1274	4566	-1
1274	4574	-1
1274	4583	-1
1274	4586	-1
1274	4599	-1
1274	4604	-1
1274	4611	-1
1274	4616	-1
1274	4622	-1
1274	4624	-1
1274	4634	-1
1274	4641	-1
1274	4647	-1
1274	4653	-1
1274	4659	-1
1274	4662	-1
1274	4663	-1
1274	4666	-1
1274	4680	-1
1274	4683	-1
1274	4689	-1
1274	4690	-1
1274	4694	-1
1274	4695	-1
1274	4709	-1
1274	4725	-1
1274	4732	-1
1274	4769	-1
1274	4770	-1
1274	4795	-1
1274	4805	-1
1275	4167	-1
1275	4172	-1
1275	4180	-1
1275	4181	-1
1275	4198	1
1275	4219	-1
1275	4243	-1
1275	4246	-1
1275	4257	-1
1275	4262	-1
1275	4265	-1
1275	4267	-1
1275	4276	-1
1275	4303	-1
1275	4328	-1
1275	4332	-1
1275	4339	-1
1275	4340	-1
1275	4341	-1
1275	4343	-1
1275	4346	-1
1275	4350	-1
1275	4408	-1
1275	4415	-1
1275	4417	-1
1275	4418	-1
1275	4420	-1
1275	4427	-1
1275	4428	-1
1275	4433	-1
1275	4435	-1
1275	4438	-1
1275	4440	-1
1275	4442	-1
1275	4448	-1
1275	4450	-1
1275	4454	-1
1275	4456	-1
1275	4485	-1
1275	4489	-1
1275	4495	-1
1275	4498	-1
1275	4499	-1
1275	4505	-1
1275	4513	-1
1275	4514	-1
1275	4531	-1
1275	4552	-1
1275	4563	-1
1275	4574	-1
1275	4579	-1
1275	4584	-1
1275	4586	-1
1275	4612	-1
1275	4616	-1
1275	4629	-1
1275	4633	-1
1275	4660	-1
1275	4663	-1
1275	4671	-1
1275	4681	-1
1275	4687	-1
1275	4689	-1
1275	4695	-1
1275	4698	-1
1275	4705	-1
1275	4715	-1
1275	4726	-1
1275	4749	-1
1275	4755	-1
1275	4765	-1
1275	4767	-1
1275	4769	-1
1275	4770	-1
1275	4771	-1
1275	4800	-1
1275	4803	-1
1275	4804	-1
1275	4805	-1
1275	4818	-1
1276	4171	-1
1276	4197	-1
1276	4224	-1
1276	4265	-1
1276	4268	-1
1276	4269	-1
1276	4281	-1
1276	4323	-1
1276	4327	-1
1276	4332	-1
1276	4334	1
1276	4342	-1
1276	4360	-1
1276	4369	-1
1276	4390	-1
1276	4407	-1
1276	4447	-1
1276	4478	-1
1276	4485	-1
1276	4497	-1
1276	4498	-1
1276	4531	-1
1276	4566	-1
1276	4572	-1
1276	4584	-1
1276	4612	-1
1276	4629	-1
1276	4630	-1
1276	4631	-1
1276	4664	-1
1276	4676	-1
1276	4687	-1
1276	4715	-1
1276	4732	-1
1276	4781	-1
1277	4168	-1
1277	4180	-1
1277	4198	-1
1277	4210	-1
1277	4234	-1
1277	4261	-1
1277	4267	-1
1277	4276	-1
1277	4298	-1
1277	4310	-1
1277	4313	-1
1277	4318	-1
1277	4325	-1
1277	4341	-1
1277	4359	-1
1277	4360	-1
1277	4394	-1
1277	4398	-1
1277	4407	-1
1277	4408	-1
1277	4435	-1
1277	4440	-1
1277	4451	-1
1277	4456	-1
1277	4485	-1
1277	4497	-1
1277	4505	-1
1277	4514	-1
1277	4540	1
1277	4554	-1
1277	4563	-1
1277	4584	-1
1277	4604	-1
1277	4649	-1
1277	4663	-1
1277	4683	-1
1277	4689	-1
1277	4692	-1
1277	4709	-1
1277	4715	-1
1277	4732	-1
1277	4777	-1
1278	4172	-1
1278	4227	-1
1278	4278	-1
1278	4327	-1
1278	4332	-1
1278	4334	-1
1278	4359	-1
1278	4389	-1
1278	4403	-1
1278	4406	-1
1278	4449	-1
1278	4450	-1
1278	4485	-1
1278	4498	-1
1278	4584	-1
1278	4597	1
1278	4632	-1
1278	4647	-1
1278	4666	-1
1278	4668	-1
1278	4689	-1
1278	4705	-1
1278	4749	1
1281	4197	-1
1281	4201	1
1281	4215	-1
1281	4262	-1
1281	4298	-1
1281	4310	-1
1281	4488	-1
1281	4532	-1
1281	4552	-1
1281	4574	-1
1281	4629	-1
1281	4645	1
1281	4713	-1
1281	4769	-1
1281	4811	-1
1282	4167	-1
1282	4172	-1
1282	4198	-1
1282	4206	-1
1282	4210	-1
1282	4216	-1
1282	4219	-1
1282	4221	-1
1282	4224	-1
1282	4238	-1
1282	4243	-1
1282	4246	-1
1282	4254	-1
1282	4257	-1
1282	4258	-1
1282	4261	-1
1282	4267	-1
1282	4269	-1
1282	4291	-1
1282	4298	-1
1282	4318	-1
1282	4327	-1
1282	4328	-1
1282	4332	-1
1282	4340	-1
1282	4341	-1
1282	4343	-1
1282	4395	-1
1282	4408	-1
1282	4418	-1
1282	4424	-1
1282	4425	-1
1282	4428	-1
1282	4438	-1
1282	4440	-1
1282	4442	-1
1282	4443	-1
1282	4447	-1
1282	4448	-1
1282	4450	-1
1282	4456	-1
1282	4474	-1
